Province,District,Long,Lat,Ele,River ,Flat,"Main OCC
Farming
0:No
1:Yes","Second OCC
Farming
0:No
1:Yes","Migration
BackG
0:No
1:Yes","Literate
0:no
1:yes","Gender 
0:F
1:M",Age,"Work on
farm","Work off
farm","Not
 employed ","Female
 work
on farm","Importance
of farming
0:not atll Impornt
1:importnt
2:Very impornt","Crop Net
Income",t4,r4
3,11,66.539947,33.803025,2443.353271,0,0,1,1,0,1,1,30,1,2,5,1,0,64800,6.9231645,37.096322
3,11,66.56296,33.703431,2400.793457,0,1,1,0,1,0,1,63,2,7,7,2,1,71700,7.52940475,32.21676325
3,11,66.558051,33.616013,2359.173828,1,1,1,1,1,0,1,65,4,9,0,3,2,93850,7.990355,29.16296225
3,11,66.553951,33.761123,2420.969238,1,1,1,0,1,1,1,58,5,2,5,6,2,76150,7.0784945,35.43820525
3,11,66.442673,33.753675,2354.566162,0,0,1,0,1,0,1,48,1,2,4,4,2,38600,7.53403675,39.72846125
3,11,66.415715,33.640147,2274.865479,0,1,1,1,1,0,1,27,1,0,3,1,2,89600,8.53184975,33.706027
3,11,66.568329,33.707213,2412.68042,0,1,1,1,1,1,1,39,1,4,7,2,2,97950,7.47580425,32.05207975
3,11,66.559543,33.761749,2431.19043,1,0,1,1,1,1,1,30,2,1,3,0,0,87100,7.0339495,35.1046565
3,11,66.508478,33.774417,2411.958984,0,0,1,1,0,1,1,22,2,2,0,0,0,73150,7.12947225,37.3903465
3,11,66.541193,33.80788,2443.353271,0,0,1,1,1,0,1,45,3,6,0,1,1,62750,6.9231645,37.096322
3,11,66.692743,33.619922,2536.077637,0,0,1,1,0,0,1,70,2,2,5,2,2,46650,7.08836375,32.09906
3,11,66.499758,33.73801,2379.098877,0,1,1,1,1,1,1,42,3,4,0,1,1,73000,7.43893725,36.29879225
3,11,66.425958,33.634523,2280.556152,0,0,1,1,1,0,1,70,3,1,7,1,0,59500,8.45329475,33.2062625
3,11,66.561111,33.762607,2431.19043,0,0,1,0,0,1,1,45,3,2,2,1,1,19800,7.0339495,35.1046565
3,11,66.580123,33.650289,2397.135498,0,1,1,0,0,1,1,60,2,7,0,1,2,49830,7.72762325,29.91106625
3,11,66.537142,33.603642,2334.291748,1,1,1,1,0,1,1,40,1,9,0,5,2,20600,8.1424655,28.9324025
3,11,66.642938,33.616203,2468.816162,0,1,1,0,1,1,1,27,2,3,0,3,1,18000,7.52175325,30.2800255
3,11,66.696875,33.620102,2536.077637,0,0,1,1,1,1,1,35,1,2,3,2,2,70950,7.08836375,32.09906
3,11,66.510363,33.776202,2411.958984,0,0,1,1,1,0,1,53,3,7,0,3,2,33750,7.12947225,37.3903465
3,11,66.437387,33.753508,2349.399658,0,0,1,1,0,1,1,55,2,3,5,1,2,50750,7.58669025,40.64687725
3,11,66.653118,33.6085,2468.816162,0,0,1,1,0,0,1,70,3,3,0,1,2,67500,7.52175325,30.2800255
3,11,66.504571,33.749505,2387.613037,1,0,1,0,1,0,1,50,1,1,2,0,0,54520,7.34038775,36.94341375
3,11,66.541352,33.803727,2443.353271,0,0,1,1,1,0,1,28,1,3,0,1,1,42000,6.9231645,37.096322
3,11,66.65174,33.610572,2468.816162,0,0,1,1,1,0,1,70,1,9,1,2,2,18050,7.52175325,30.2800255
3,11,66.558431,33.70364,2400.793457,0,1,1,1,1,1,1,56,2,3,8,1,1,90470,7.52940475,32.21676325
3,11,66.558798,33.760889,2431.19043,0,0,1,1,1,1,1,65,3,1,8,2,2,51550,7.0339495,35.1046565
3,11,66.533986,33.692161,2372.051514,0,1,1,1,1,1,1,54,1,0,10,2,2,98050,7.72386025,32.0157175
3,11,66.647215,33.607775,2471.848633,0,0,1,1,1,0,1,63,3,7,0,4,2,72150,7.561438,30.25720975
3,11,66.554291,33.762075,2420.969238,0,0,1,1,1,1,1,35,3,2,3,0,0,87050,7.0784945,35.43820525
3,11,66.615087,33.754717,2473.061035,0,0,0,0,0,1,0,45,4,4,1,4,1,57100,6.925496,33.93332375
3,11,66.559646,33.761723,2431.19043,0,1,1,0,1,1,1,63,2,1,2,1,1,65150,7.0339495,35.1046565
3,11,66.473605,33.721742,2349.723877,0,0,1,1,1,1,1,33,3,5,0,2,2,23650,7.63503125,36.6644605
3,11,66.61507,33.754866,2473.061035,0,0,0,0,0,1,1,19,3,2,0,2,2,100900,6.925496,33.93332375
3,11,66.491478,33.711965,2348.21875,1,0,1,1,1,1,1,40,1,0,6,1,2,74850,7.6931925,35.23011225
3,11,66.665467,33.631457,2482.971191,0,1,1,1,0,1,1,40,3,0,6,3,2,19850,7.3866405,30.69247475
3,11,66.431345,33.766337,2357.862793,0,0,1,1,1,0,1,80,4,2,10,2,2,29000,7.491291,41.438902
3,11,66.565057,33.676792,2390.356689,0,1,1,0,1,1,1,65,3,9,0,1,2,70400,7.70836875,31.0619455
3,11,66.554163,33.762352,2420.969238,0,1,1,0,1,1,1,60,2,1,3,2,2,48600,7.0784945,35.43820525
3,11,66.562314,33.618413,2359.173828,1,1,1,0,0,1,1,45,4,4,0,1,1,16790,7.990355,29.16296225
3,11,66.436168,33.638733,2286.315918,0,0,1,1,0,0,1,40,0,0,4,1,2,64100,8.38297525,32.68994775
3,11,66.563159,33.760153,2431.19043,0,0,1,1,1,1,1,40,2,0,10,0,0,73600,7.0339495,35.1046565
3,11,66.565186,33.707551,2400.793457,0,1,1,0,0,1,1,40,1,9,0,2,1,29150,7.52940475,32.21676325
3,11,66.650528,33.605993,2471.848633,0,0,1,1,1,0,1,35,1,8,0,1,1,54000,7.561438,30.25720975
3,11,66.428093,33.636995,2280.556152,0,0,1,1,1,0,1,40,1,1,3,1,1,29500,8.45329475,33.2062625
3,11,66.587517,33.779592,2464.018066,0,0,1,1,1,1,1,25,2,0,3,0,2,39100,6.88640975,35.01851175
3,11,66.43343,33.639578,2286.315918,0,0,1,1,1,1,1,60,3,1,6,0,0,42400,8.38297525,32.68994775
3,11,66.615047,33.755422,2473.061035,0,0,1,0,0,1,1,25,5,6,1,4,2,70800,6.925496,33.93332375
3,11,66.54754,33.689013,2383.582275,0,1,1,0,0,1,1,35,2,7,0,1,1,24910,7.67638075,31.7806465
3,11,66.582561,33.655484,2397.135498,0,1,1,0,0,1,1,25,1,4,0,0,0,46400,7.72762325,29.91106625
1,2,68.027717,34.66502,3096.400146,1,1,0,1,0,1,1,23,2,0,33,4,1,55500,1.5446185,52.62107175
1,2,67.984134,34.828932,3055.071777,1,1,1,0,0,1,1,36,3,1,4,1,1,102200,1.68571175,49.56667775
1,2,68.028622,34.662952,3096.400146,0,0,1,1,0,0,1,60,1,0,14,0,0,46000,1.5446185,52.62107175
1,2,68.005909,34.696457,3085.562012,1,0,1,1,0,1,1,52,2,0,10,2,1,75310,1.54689875,51.80573925
1,2,68.006805,34.774734,3087.162109,1,0,1,1,1,1,1,34,2,0,4,2,2,26000,1.59673725,52.3140345
1,2,67.80071137,34.74655,2897.250488,1,0,1,1,1,0,1,28,4,12,0,6,2,35600,1.45046775,38.21437725
1,2,68.032757,34.65774,3107.98999,1,0,1,1,0,1,1,40,3,0,5,2,1,70350,1.553165,53.419742
1,2,68.027122,34.65421,3095.630859,1,1,0,0,0,1,1,35,0,1,4,0,0,13497,1.54316075,52.65797225
1,2,68.004145,34.695629,3085.562012,1,0,1,0,0,0,1,45,1,1,4,1,2,56990,1.54689875,51.80573925
1,2,68.005032,34.793536,3087.173828,1,0,1,1,0,0,1,40,2,0,10,3,1,61120,1.61286725,52.25363825
1,2,68.009304,34.684907,3085.469971,1,1,1,0,1,1,1,60,2,0,8,2,2,32300,1.5424045,51.77065075
1,2,68.006104,34.699277,3085.562012,1,0,1,1,1,1,1,56,2,2,12,3,2,82600,1.54689875,51.80573925
1,2,68.026277,34.661783,3096.400146,0,0,1,0,0,0,1,30,1,0,4,1,1,44000,1.5446185,52.62107175
1,2,68.033274,34.662978,3107.98999,1,0,1,1,0,1,1,21,2,0,8,1,1,104450,1.553165,53.419742
1,2,68.005647,34.798208,3089.374756,1,1,1,1,0,0,1,87,2,0,9,0,0,42610,1.63666225,52.33674625
1,2,68.00691,34.773586,3087.162109,1,1,1,0,0,0,1,40,1,0,4,1,2,25860,1.59673725,52.3140345
1,2,68.028933,34.665476,3107.98999,1,0,1,0,0,1,1,66,3,0,13,5,2,32000,1.553165,53.419742
1,2,68.005818,34.693371,3085.469971,1,0,1,0,0,1,1,44,1,1,8,1,2,80420,1.5424045,51.77065075
1,2,68.030856,34.660756,3107.98999,1,0,1,1,0,1,1,25,10,0,0,4,2,86000,1.553165,53.419742
1,2,67.984433,34.828872,3055.071777,1,1,1,1,1,0,1,70,2,1,8,3,2,31700,1.68571175,49.56667775
1,2,68.019122,34.667538,3096.400146,1,1,1,0,1,0,1,56,5,1,6,3,1,69300,1.5446185,52.62107175
1,2,68.037833,34.660002,3107.98999,1,1,1,1,1,0,1,27,4,1,7,3,1,56000,1.553165,53.419742
1,2,68.034992,34.658082,3107.98999,1,1,0,1,0,1,1,17,3,0,9,1,1,89250,1.553165,53.419742
1,2,68.007192,34.700107,3085.562012,1,0,1,1,0,1,0,75,1,0,4,0,0,57000,1.54689875,51.80573925
1,2,68.003887,34.688537,3085.469971,1,0,1,1,0,1,1,24,5,0,2,2,1,38700,1.5424045,51.77065075
1,2,68.007382,34.776512,3087.162109,1,1,1,0,0,1,1,31,3,0,15,3,1,47200,1.59673725,52.3140345
1,2,68.02939,34.664124,3107.98999,1,1,1,1,0,0,1,20,3,0,5,4,1,17250,1.553165,53.419742
2,9,67.737762,33.184392,2652.060547,0,0,1,1,1,0,1,39,4,0,8,1,2,87900,7.489577,71.9871275
2,9,67.76535,33.189723,2634.534668,0,0,1,0,1,1,1,48,2,0,6,1,2,50400,7.58510875,69.87267875
3,13,65.768343,33.634454,2282.486328,0,0,1,1,1,1,1,75,1,1,6,0,0,48500,9.67058575,60.95966825
3,13,65.785303,33.635468,2284.510254,1,0,1,1,1,0,1,50,3,2,10,3,2,42480,9.68142975,60.174698
3,13,65.699383,33.471691,2108.031006,1,1,1,1,1,0,1,45,1,0,7,4,1,65500,10.97424225,44.7425865
3,13,65.731055,33.535099,2151.206299,0,0,0,1,1,1,1,22,3,1,6,0,0,31950,10.4622605,48.485815
3,13,65.698976,33.472069,2108.031006,1,1,1,1,1,1,1,42,1,0,9,2,1,46900,10.97424225,44.7425865
3,13,65.768352,33.635081,2282.486328,1,0,0,1,0,1,1,22,1,1,7,1,1,96970,9.67058575,60.95966825
3,13,65.774765,33.638598,2282.486328,1,0,1,1,1,0,1,65,3,0,7,1,1,44960,9.67058575,60.95966825
3,13,65.76024,33.63537,2280.319092,1,0,1,1,1,0,1,45,2,0,7,1,1,83800,9.6641375,61.6109485
3,13,65.789118,33.643483,2284.510254,0,0,1,0,1,1,1,35,1,1,4,0,0,10080,9.68142975,60.174698
3,13,65.786257,33.637503,2284.510254,1,1,1,0,1,1,1,27,1,1,12,2,1,71480,9.68142975,60.174698
3,13,65.908393,33.450544,2070.218994,0,1,1,1,1,1,1,56,1,0,6,2,0,23140,11.23024225,35.3208555
3,13,65.787097,33.639072,2284.510254,1,0,1,0,1,1,1,48,4,1,9,2,2,66600,9.68142975,60.174698
3,13,65.755765,33.634833,2280.319092,0,0,1,0,1,1,1,40,1,2,5,0,0,31720,9.6641375,61.6109485
3,13,65.907497,33.450461,2070.218994,0,1,1,0,1,1,1,27,2,0,5,2,1,84840,11.23024225,35.3208555
3,13,65.699729,33.473512,2108.031006,1,1,1,1,1,0,1,70,2,0,14,0,0,25700,10.97424225,44.7425865
3,13,65.774838,33.638593,2282.486328,1,1,1,1,1,0,1,37,1,0,11,0,0,30700,9.67058575,60.95966825
3,13,65.779055,33.438178,2075.155273,1,1,1,1,1,0,1,36,1,0,7,0,0,32840,11.51403425,37.5332885
3,13,65.909327,33.452325,2070.218994,1,0,0,1,1,1,1,45,1,1,4,0,0,43071,11.23024225,35.3208555
3,13,65.754325,33.621737,2281.709229,0,0,1,0,1,1,1,33,1,1,7,1,1,77340,9.7670805,59.297537
3,13,65.763705,33.632637,2282.800781,0,0,0,0,0,1,0,18,2,1,5,1,1,55440,9.77156775,58.75579625
3,13,65.69873,33.475125,2108.031006,1,0,1,1,1,0,1,30,1,0,6,0,0,39420,10.97424225,44.7425865
3,13,65.907979,33.455735,2070.218994,0,1,0,0,0,1,1,19,1,2,6,0,0,56660,11.23024225,35.3208555
3,13,65.90741,33.450607,2070.218994,1,0,1,1,1,1,1,25,1,0,1,1,1,20730,11.23024225,35.3208555
3,13,65.764075,33.637172,2280.319092,1,1,1,1,1,0,1,50,3,1,15,2,1,43290,9.6641375,61.6109485
3,13,65.779173,33.641518,2282.486328,0,0,1,0,1,1,1,26,2,1,2,0,0,18150,9.67058575,60.95966825
3,13,65.758815,33.6293,2282.800781,0,0,1,1,1,0,1,35,2,1,5,2,2,40970,9.77156775,58.75579625
3,13,65.77865,33.44004,2075.155273,1,1,1,1,1,0,1,47,1,0,9,1,1,82990,11.51403425,37.5332885
3,13,65.906542,33.450507,2070.218994,1,0,1,1,1,0,1,28,1,0,10,0,0,71080,11.23024225,35.3208555
3,13,65.768801,33.634995,2282.486328,1,1,1,1,1,1,1,28,3,1,6,0,0,74956,9.67058575,60.95966825
3,13,65.910322,33.449142,2070.218994,1,0,1,1,1,0,1,60,5,0,7,2,1,37395,11.23024225,35.3208555
3,13,65.76844,33.635783,2282.486328,1,1,1,1,1,0,1,60,1,2,6,1,1,41320,9.67058575,60.95966825
3,13,65.75445,33.621235,2281.709229,0,0,1,1,1,1,1,35,3,1,5,1,1,10380,9.7670805,59.297537
3,13,65.768683,33.634858,2282.486328,1,0,1,0,1,0,1,35,1,0,5,0,0,16820,9.67058575,60.95966825
3,13,65.699882,33.473689,2108.031006,1,0,1,1,1,0,1,30,4,0,16,0,0,52520,10.97424225,44.7425865
3,13,65.769325,33.635631,2282.486328,1,0,1,1,1,0,1,70,3,3,1,0,0,51100,9.67058575,60.95966825
3,13,65.768378,33.635316,2282.486328,1,1,1,1,1,1,1,21,2,0,5,0,0,72610,9.67058575,60.95966825
3,13,65.779122,33.439554,2075.155273,1,1,1,0,1,0,1,28,2,0,11,0,0,54300,11.51403425,37.5332885
3,13,65.778548,33.439638,2075.155273,1,0,1,0,1,0,1,35,2,0,4,0,0,99300,11.51403425,37.5332885
3,13,65.774345,33.638378,2282.486328,1,1,1,0,1,1,1,40,1,0,7,2,1,90400,9.67058575,60.95966825
3,13,65.731295,33.535035,2151.206299,1,1,0,1,0,1,1,20,2,1,7,0,0,45100,10.4622605,48.485815
3,13,65.773907,33.637842,2282.486328,1,1,1,1,0,0,1,55,3,1,7,2,1,59996,9.67058575,60.95966825
2,7,67.464662,33.548775,3217.234619,0,0,1,1,1,0,1,43,3,0,8,2,2,11480,2.4626925,112.5553283
2,7,67.377975,33.297818,2987.975586,1,0,1,0,0,0,1,65,1,0,4,1,2,18700,4.77349025,103.0950468
2,7,67.462162,33.542528,3209.418701,0,0,1,0,1,0,1,60,2,0,9,2,2,19000,2.52750475,112.9308088
2,7,67.309413,33.34967,3043.37915,0,0,1,0,0,1,1,70,2,3,15,2,1,64650,4.25923875,100.1200048
2,7,67.28999,33.339005,3043.526855,0,0,1,0,1,1,1,63,3,0,5,2,2,13900,4.3260205,100.097908
2,7,67.462592,33.543417,3209.418701,0,0,1,1,1,0,1,27,5,0,3,3,2,15450,2.52750475,112.9308088
2,7,67.465323,33.547957,3217.234619,0,0,1,0,1,0,1,67,3,0,11,3,2,33750,2.4626925,112.5553283
2,7,67.444373,33.397253,3061.267578,0,0,1,0,1,0,1,67,2,0,9,2,2,10650,3.89218125,108.7617073
2,7,67.484722,33.322928,2969.552002,0,0,0,0,1,0,0,65,2,1,3,1,2,19150,4.81247175,106.5890255
2,7,67.493918,33.324515,2965.741699,0,0,1,1,1,0,1,79,4,0,8,2,1,20700,4.84140225,106.5848675
1,7,67.211952,33.307883,3062.69458,0,0,1,0,0,1,1,76,2,0,7,1,2,48850,4.49697475,98.0051555
2,7,67.464965,33.549107,3217.234619,0,0,0,0,1,0,1,50,2,0,6,2,1,31450,2.4626925,112.5553283
2,7,67.445632,33.538262,3203.520996,0,0,1,0,0,1,1,35,3,0,8,2,2,23750,2.54721,112.3860475
2,7,67.206067,33.305952,3062.69458,0,0,0,0,0,1,1,40,2,1,6,2,1,101150,4.49697475,98.0051555
2,7,67.288693,33.335532,3043.526855,0,0,1,0,1,1,1,52,2,0,3,1,2,64700,4.3260205,100.097908
2,7,67.30786,33.348537,3043.37915,0,0,1,1,1,0,1,80,3,0,1,1,2,13600,4.25923875,100.1200048
2,7,67.500282,33.32292,2965.741699,0,0,0,1,1,1,1,57,5,1,4,3,2,11600,4.84140225,106.5848675
2,7,67.288527,33.33813,3043.526855,0,0,1,0,1,1,1,30,2,0,2,1,2,22850,4.3260205,100.097908
2,7,67.292437,33.340678,3038.806152,0,0,0,0,1,1,1,40,2,1,5,2,2,16100,4.334694,99.93574725
2,7,67.497415,33.323285,2965.741699,1,0,0,1,1,1,1,41,2,0,12,1,2,32450,4.84140225,106.5848675
2,7,67.442447,33.544003,3203.520996,0,0,1,0,1,0,1,30,4,0,8,2,2,26450,2.54721,112.3860475
2,7,67.205945,33.305835,3062.69458,0,0,1,0,1,1,1,60,2,1,9,1,2,23600,4.49697475,98.0051555
2,7,67.212097,33.307962,3062.69458,0,0,1,0,1,1,1,43,2,0,6,1,2,20050,4.49697475,98.0051555
2,7,67.462793,33.541597,3209.418701,0,0,1,1,0,1,1,30,5,0,11,2,2,15400,2.52750475,112.9308088
2,7,67.205868,33.306055,3062.69458,0,0,1,1,1,1,1,59,3,0,4,2,1,10050,4.49697475,98.0051555
2,7,67.445172,33.398138,3061.267578,0,0,0,0,0,0,1,40,2,0,7,2,2,48100,3.89218125,108.7617073
2,7,67.19687,33.294213,3059.322266,0,0,1,0,1,1,1,53,2,0,5,3,2,14550,4.54837625,97.69338225
2,7,67.484755,33.322905,2969.552002,1,0,1,1,1,0,1,55,4,0,7,2,2,76200,4.81247175,106.5890255
2,7,67.497547,33.324057,2965.741699,0,0,1,0,1,0,1,57,2,0,3,1,2,11100,4.84140225,106.5848675
2,7,67.46036,33.537755,3209.418701,0,0,0,0,1,1,1,40,2,0,6,2,2,10550,2.52750475,112.9308088
2,7,67.487187,33.325888,2969.552002,0,0,1,0,0,1,1,68,2,0,5,2,2,13000,4.81247175,106.5890255
2,7,67.458337,33.535005,3209.418701,0,0,0,0,1,1,1,50,1,0,4,1,1,13600,2.52750475,112.9308088
2,7,67.294567,33.340973,3038.806152,0,0,1,0,1,1,1,62,1,0,4,1,2,82000,4.334694,99.93574725
2,7,67.207022,33.307435,3062.69458,0,0,1,0,1,1,1,65,2,0,9,3,2,11850,4.49697475,98.0051555
2,7,67.465808,33.549123,3217.234619,0,0,1,0,1,1,1,42,2,0,5,2,1,29350,2.4626925,112.5553283
2,7,67.464925,33.548288,3217.234619,0,0,1,1,1,1,1,32,7,0,11,3,2,62700,2.4626925,112.5553283
2,7,67.163698,33.143158,2921.532959,0,0,0,1,1,0,1,40,2,1,9,2,2,21350,5.73129475,94.4683325
2,7,67.171653,33.147953,2923.617676,0,0,1,1,1,0,1,62,3,0,10,2,2,13700,5.579231,94.883461
1,1,67.396551,34.759226,3116.581299,1,1,1,1,0,1,1,33,1,1,13,0,2,12600,0.78560875,42.57450075
1,1,67.422653,34.794834,3091.991211,1,0,1,1,1,1,1,28,5,0,2,3,2,75300,0.83620275,42.49066525
1,1,67.422138,34.793284,3094.246338,1,1,1,0,1,1,1,28,2,0,11,3,2,64800,0.829039,42.211137
1,1,67.633326,34.733898,2959.890137,1,1,1,1,1,0,1,79,1,0,6,0,0,93275,1.150476,38.35241325
1,1,67.700417,34.765414,2921.043701,1,1,0,1,0,1,1,30,2,1,6,0,0,83900,1.33311875,38.035247
1,1,67.829674,34.819677,2879.52124,1,1,1,0,0,0,1,45,5,2,-1,2,1,76600,1.565526,39.12855925
1,1,67.70073,34.764996,2921.043701,1,1,1,1,1,1,1,75,2,1,2,0,0,49835,1.33311875,38.035247
1,1,67.830865,34.81936,2879.52124,1,1,1,0,1,1,1,42,5,2,0,2,2,43350,1.565526,39.12855925
1,1,67.85106,34.73493,2929.560059,1,0,0,0,1,1,1,52,0,3,4,1,1,76891.5,1.4768605,40.15636075
1,1,67.835777,34.829301,2877.168457,1,1,1,0,1,1,1,35,3,1,6,0,0,89375,1.595129,38.995288
1,1,67.700612,34.765486,2921.043701,1,1,1,1,0,0,1,58,5,0,5,0,0,28500,1.33311875,38.035247
1,1,67.828054,34.819712,2867.865479,0,1,0,1,1,1,1,35,2,1,1,1,1,45100,1.5535725,38.72860325
1,1,67.417666,34.786237,3094.246338,1,1,1,1,0,1,1,50,1,10,0,5,1,39400,0.829039,42.211137
1,1,67.833734,34.81881,2879.52124,1,1,1,0,0,1,1,32,1,0,6,0,0,40000,1.565526,39.12855925
1,1,67.430329,34.790071,3085.0896,1,1,1,0,1,1,1,44,1,0,7,3,1,35225,0.84546975,41.82230925
1,1,67.836008,34.739752,2922.680176,1,0,1,0,0,0,1,35,1,0,8,1,1,50900,1.4673835,39.769951
1,1,67.83856,34.7981,2884.801025,0,1,1,0,0,1,1,48,1,0,11,0,0,84090,1.542146,39.2583275
1,1,67.828488,34.81827,2867.865479,1,1,1,0,0,0,1,40,6,1,1,1,1,85770,1.5535725,38.72860325
1,1,67.700595,34.765304,2921.043701,1,1,1,0,1,0,1,58,2,0,1,0,0,28120,1.33311875,38.035247
1,1,67.396598,34.75947,3116.581299,0,1,1,0,0,0,1,40,1,1,5,0,0,84225,0.78560875,42.57450075
1,1,67.848703,34.748162,2923.131836,1,1,1,0,0,1,1,46,2,0,10,2,2,87930,1.489187,40.01041025
1,1,67.842761,34.81172,2891.425293,1,1,1,0,0,1,1,38,2,2,18,0,1,12680,1.576416,39.54576025
1,1,67.700597,34.76529,2921.043701,1,1,1,0,1,1,1,35,1,0,7,1,1,56370,1.33311875,38.035247
1,1,67.841541,34.812062,2891.425293,1,1,1,1,0,0,1,46,2,1,5,0,0,29490,1.576416,39.54576025
1,1,67.837672,34.799391,2884.801025,0,1,1,1,0,0,1,47,1,0,7,0,1,42100,1.542146,39.2583275
1,1,67.794635,34.829055,2850.470703,1,1,1,1,1,0,1,66,5,1,10,0,0,52000,1.56263975,37.7877435
1,1,67.700595,34.765304,2921.043701,1,1,1,0,1,1,1,55,1,0,7,2,2,62880,1.33311875,38.035247
1,1,67.39661,34.759208,3116.581299,1,1,1,1,0,0,1,32,1,0,5,0,0,83050,0.78560875,42.57450075
1,1,67.70079,34.764998,2921.043701,1,1,1,1,0,0,1,80,3,0,6,0,0,47940,1.33311875,38.035247
1,1,67.636284,34.734705,2959.890137,1,1,1,0,1,0,1,60,1,0,6,0,0,33340,1.150476,38.35241325
1,1,67.396692,34.759247,3116.581299,1,1,1,0,1,1,1,28,1,0,5,2,1,92800,0.78560875,42.57450075
1,1,67.633326,34.733898,2959.890137,1,1,1,1,1,0,1,57,1,0,6,0,0,24950,1.150476,38.35241325
3,10,67.013512,33.691653,2851.985596,0,0,1,0,1,1,1,56,2,1,3,1,2,28400,4.52807125,45.97389725
3,10,66.775725,33.761164,2584.734863,0,0,1,1,1,1,1,40,2,0,9,2,2,66840,5.83695525,32.294627
3,10,66.771888,33.628935,2648.801758,0,0,1,0,1,1,1,53,2,1,5,1,1,37825,6.30803375,35.77798775
3,10,66.968383,33.668467,2836.337402,0,1,1,0,0,1,1,50,3,2,5,3,2,11220,4.957748,43.97868725
3,10,66.774187,33.760108,2584.734863,0,0,0,1,0,1,1,37,2,1,6,1,2,59430,5.83695525,32.294627
3,10,66.789812,33.730835,2605.323486,0,1,0,1,0,1,1,27,2,2,12,4,2,103090,5.92665925,33.22270175
3,10,66.97844,33.716375,2808.675293,0,0,0,1,1,1,1,42,3,3,6,3,2,45700,4.78635275,41.285617
3,10,66.969707,33.669627,2836.337402,0,1,0,1,1,1,1,50,2,1,5,1,2,24420,4.957748,43.97868725
3,10,66.727394,33.774455,2548.781494,0,0,1,1,1,1,1,25,3,1,2,2,2,75150,6.14095725,32.7459695
3,10,66.808137,33.80382,2627.164063,0,0,1,1,1,0,1,45,2,3,5,0,0,104900,5.48250675,31.3532875
3,10,66.750779,33.631941,2618.613037,0,0,1,0,0,0,1,33,1,0,6,0,0,12600,6.51229875,34.935613
3,10,66.771604,33.628709,2648.801758,0,0,1,0,1,1,1,35,1,0,6,0,0,28600,6.30803375,35.77798775
3,10,66.789691,33.730813,2605.323486,0,0,1,1,1,0,1,60,1,2,6,3,2,41870,5.92665925,33.22270175
3,10,66.967597,33.672033,2829.038818,0,1,1,0,1,0,1,65,3,1,2,3,2,50970,4.91675125,43.41214475
3,10,66.770223,33.629161,2648.801758,0,0,1,0,1,1,1,40,1,1,6,0,0,60150,6.30803375,35.77798775
3,10,66.971188,33.673162,2829.038818,0,1,1,0,1,0,1,60,4,1,5,2,2,41870,4.91675125,43.41214475
3,10,66.773858,33.756692,2587.922852,0,0,1,0,1,1,1,48,4,2,4,3,2,27979,5.893792,32.55378225
3,10,66.769963,33.62735,2648.801758,0,0,1,0,1,1,1,68,2,0,6,0,0,60890,6.30803375,35.77798775
3,10,66.966853,33.670765,2819.233154,0,0,1,0,1,1,1,50,3,1,5,1,1,44840,5.0198525,42.50043025
3,10,66.982095,33.675305,2838.815918,0,1,1,0,0,0,1,30,4,0,2,1,2,25250,4.80624625,44.4240475
3,10,66.768551,33.631123,2648.801758,0,0,1,1,1,1,1,40,2,0,9,1,1,21100,6.30803375,35.77798775
3,10,66.998972,33.71438,2829.567383,0,0,0,1,1,1,1,27,3,5,5,1,1,33560,4.57181925,43.16476525
3,10,66.765201,33.655802,2613.112549,0,0,1,0,1,1,1,23,3,0,7,2,2,34100,6.35509125,34.48229275
3,10,66.958365,33.699757,2804.955322,0,1,1,0,1,0,1,40,2,1,5,1,2,58800,4.9303455,41.21342275
3,10,66.765492,33.655518,2613.112549,0,0,1,0,0,1,1,22,2,1,4,1,1,27540,6.35509125,34.48229275
3,10,66.790774,33.730847,2605.323486,0,1,1,0,1,1,1,54,1,1,7,2,2,46690,5.92665925,33.22270175
3,10,66.756277,33.641288,2626.619629,0,0,1,0,0,1,1,22,6,1,4,1,1,99700,6.37832275,35.1461025
3,10,66.760063,33.633313,2626.619629,0,0,1,1,1,0,1,78,3,2,11,2,2,63865,6.37832275,35.1461025
3,10,66.99322,33.719742,2829.567383,0,0,1,0,0,0,1,62,4,1,5,2,2,44000,4.57181925,43.16476525
3,10,66.757857,33.641392,2626.619629,0,0,1,1,1,0,1,50,5,0,8,3,2,42210,6.37832275,35.1461025
3,10,66.77025,33.653475,2633.744873,0,0,1,0,1,1,1,43,2,2,3,1,1,34250,6.25691975,35.26447375
3,10,66.772787,33.627491,2648.801758,0,0,1,1,1,0,1,53,1,0,7,0,0,29860,6.30803375,35.77798775
3,10,66.726669,33.775145,2548.781494,0,0,1,0,0,1,1,34,2,2,4,1,2,46850,6.14095725,32.7459695
3,10,66.971443,33.712625,2808.675293,0,0,1,0,0,0,0,40,5,0,6,3,2,46450,4.78635275,41.285617
3,10,66.747878,33.631862,2618.613037,0,0,1,1,1,1,1,20,1,1,8,0,0,98950,6.51229875,34.935613
3,10,66.995058,33.720427,2829.567383,0,0,0,1,0,1,1,45,3,3,11,4,2,73820,4.57181925,43.16476525
3,10,66.966262,33.67031,2829.53125,0,0,1,0,0,0,0,35,9,1,1,4,2,15950,5.0581945,42.81138325
3,10,66.785213,33.813962,2587.2854,0,1,1,1,0,1,1,27,2,4,0,2,2,96380,5.562751,31.20039675
